Date,Value
1958-02-25,436.89
1958-02-24,437.19
1958-02-21,439.62
1958-02-20,439.74
1958-02-19,443.06
1958-02-18,442.71
1958-02-17,442.27
1958-02-14,444.44
1958-02-13,440.24
1958-02-12,441.21
1958-02-11,442.35
1958-02-10,445.94
1958-02-07,448.76
1958-02-06,453.13
1958-02-05,454.89
1958-02-04,458.65
1958-02-03,453.98
1958-01-31,450.02
1958-01-30,449.72
1958-01-29,451.16
1958-01-28,448.67
1958-01-27,448.46
1958-01-24,450.66
1958-01-23,447.93
1958-01-22,445.7
1958-01-21,446.64
1958-01-20,447.29
1958-01-17,444.12
1958-01-16,445.23
1958-01-15,445.2
1958-01-14,441.8
1958-01-13,439.71
1958-01-10,438.68
1958-01-09,443.24
1958-01-08,446.61
1958-01-07,447.79
1958-01-06,442.56
1958-01-03,444.56
1958-01-02,439.27
1957-12-31,435.69
1957-12-30,431.78
1957-12-27,432.9
1957-12-26,434.16
1957-12-24,429.11
1957-12-23,428.08
1957-12-20,427.2
1957-12-19,431.26
1957-12-18,426.18
1957-12-17,425.65
1957-12-16,433.4
1957-12-13,440.48
1957-12-12,438.48
1957-12-11,439.36
1957-12-10,439.24
1957-12-09,443.76
1957-12-06,447.2
1957-12-05,449.55
1957-12-04,448.87
1957-12-03,446.55
1957-12-02,446.91
1957-11-29,449.87
1957-11-27,446.03
1957-11-26,435.34
1957-11-25,444.38
1957-11-22,442.68
1957-11-21,439.8
1957-11-20,433.37
1957-11-19,431.73
1957-11-18,434.96
1957-11-15,439.35
1957-11-14,427.94
1957-11-13,430.07
1957-11-12,429.75
1957-11-11,434.94
1957-11-08,434.12
1957-11-07,438.91
1957-11-06,435.82
1957-11-04,434.04
1957-11-01,434.71
1957-10-31,441.04
1957-10-30,440.28
1957-10-29,435.76
1957-10-28,432.14
1957-10-25,435.15
1957-10-24,436.4
1957-10-23,437.13
1957-10-22,419.79
1957-10-21,423.06
1957-10-18,433.83
1957-10-17,436.87
1957-10-16,443.93
1957-10-15,447.9
1957-10-14,443.78
1957-10-11,441.16
1957-10-10,441.71
1957-10-09,451.4
1957-10-08,450.56
1957-10-07,452.42
1957-10-04,461.7
1957-10-03,465.82
1957-10-02,465.03
1957-10-01,460.8
1957-09-30,456.3
1957-09-27,456.89
1957-09-26,457.01
1957-09-25,456.95
1957-09-24,462.87
1957-09-23,458.96
1957-09-20,468.42
1957-09-19,476.12
1957-09-18,478.6
1957-09-17,478.28
1957-09-16,478.08
1957-09-13,481.02
1957-09-12,480.56
1957-09-11,474.4
1957-09-10,470.23
1957-09-09,474.28
1957-09-06,478.63
1957-09-05,479.51
1957-09-04,482.6
1957-09-03,486.13
1957-08-30,484.35
1957-08-29,476.06
1957-08-28,477.79
1957-08-27,477.55
1957-08-26,470.14
1957-08-23,475.74
1957-08-22,481.46
1957-08-21,485.14
1957-08-20,483.86
1957-08-19,478.95
1957-08-16,488.2
1957-08-15,487.3
1957-08-14,485.93
1957-08-13,492.14
1957-08-12,492.32
1957-08-09,496.78
1957-08-08,496.87
1957-08-07,498.48
1957-08-06,494.13
1957-08-05,500.78
1957-08-02,505.1
1957-08-01,506.21
1957-07-31,508.52
1957-07-30,508.93
1957-07-29,508.25
1957-07-26,514.59
1957-07-25,516.69
1957-07-24,515.78
1957-07-23,515.61
1957-07-22,515.32
1957-07-19,515.73
1957-07-18,515.64
1957-07-17,515.11
1957-07-16,517.42
1957-07-15,520.16
1957-07-12,520.77
1957-07-11,517.97
1957-07-10,519.81
1957-07-09,516.37
1957-07-08,518.41
1957-07-05,516.89
1957-07-03,513.25
1957-07-02,507.55
1957-07-01,503.29
1957-06-28,503.29
1957-06-27,503.03
1957-06-26,500.78
1957-06-25,501.98
1957-06-24,497.08
1957-06-21,500.0
1957-06-20,503.56
1957-06-19,505.92
1957-06-18,511.32
1957-06-17,513.19
1957-06-14,511.79
1957-06-13,511.58
1957-06-12,509.66
1957-06-11,509.48
1957-06-10,503.76
1957-06-07,505.63
1957-06-06,504.55
1957-06-05,502.07
1957-06-04,502.97
1957-06-03,503.76
1957-05-31,504.93
1957-05-29,502.18
1957-05-28,497.72
1957-05-27,499.21
1957-05-24,504.02
1957-05-23,504.02
1957-05-22,504.43
1957-05-21,506.04
1957-05-20,505.98
1957-05-17,505.6
1957-05-16,504.84
1957-05-15,501.98
1957-05-14,500.46
1957-05-13,502.21
1957-05-10,498.3
1957-05-09,496.76
1957-05-08,496.73
1957-05-07,494.68
1957-05-06,496.32
1957-05-03,497.54
1957-05-02,498.56
1957-05-01,495.76
1957-04-30,494.36
1957-04-29,493.95
1957-04-26,491.5
1957-04-25,492.29
1957-04-24,493.66
1957-04-23,491.88
1957-04-22,488.79
1957-04-18,488.03
1957-04-17,485.02
1957-04-16,484.32
1957-04-15,485.84
1957-04-12,486.72
1957-04-11,484.7
1957-04-10,485.17
1957-04-09,482.66
1957-04-08,479.04
1957-04-05,477.61
1957-04-04,477.43
1957-04-03,478.31
1957-04-02,477.55
1957-04-01,474.98
1957-03-29,474.81
1957-03-28,475.01
1957-03-27,473.12
1957-03-26,472.24
1957-03-25,471.51
1957-03-22,472.94
1957-03-21,474.02
1957-03-20,473.93
1957-03-19,473.93
1957-03-18,472.3
1957-03-15,474.28
1957-03-14,473.93
1957-03-13,472.53
1957-03-12,470.31
1957-03-11,469.5
1957-03-08,471.63
1957-03-07,474.17
1957-03-06,474.87
1957-03-05,472.88
1957-03-04,471.48
1957-03-01,468.91
1957-02-28,464.62
1957-02-27,466.26
1957-02-26,467.72
1957-02-25,466.9
1957-02-21,466.93
1957-02-20,469.0
1957-02-19,466.84
1957-02-18,467.4
1957-02-15,468.07
1957-02-14,461.56
1957-02-13,462.14
1957-02-12,454.82
1957-02-11,457.44
1957-02-08,466.29
1957-02-07,468.71
1957-02-06,470.81
1957-02-05,469.96
1957-02-04,477.19
1957-02-01,477.22
1957-01-31,479.16
1957-01-30,480.53
1957-01-29,476.92
1957-01-28,474.59
1957-01-25,478.34
1957-01-24,481.3
1957-01-23,479.93
1957-01-22,477.49
1957-01-21,475.9
1957-01-18,477.46
1957-01-17,484.01
1957-01-16,485.05
1957-01-15,484.75
1957-01-14,489.29
1957-01-11,493.81
1957-01-10,495.51
1957-01-09,493.21
1957-01-08,493.86
1957-01-07,495.2
1957-01-04,498.22
1957-01-03,499.2
1957-01-02,496.03
1956-12-31,499.47
1956-12-28,496.41
1956-12-27,496.38
1956-12-26,496.74
1956-12-21,494.38
1956-12-20,490.44
1956-12-19,493.81
1956-12-18,495.09
1956-12-17,493.75
1956-12-14,492.08
1956-12-13,490.47
1956-12-12,487.51
1956-12-11,490.36
1956-12-10,493.18
1956-12-07,494.79
1956-12-06,492.74
1956-12-05,488.55
1956-12-04,481.38
1956-12-03,480.61
1956-11-30,472.78
1956-11-29,466.62
1956-11-28,466.1
1956-11-27,470.18
1956-11-26,470.29
1956-11-23,472.56
1956-11-21,467.91
1956-11-20,470.07
1956-11-19,474.56
1956-11-16,480.67
1956-11-15,480.2
1956-11-14,482.36
1956-11-13,486.69
1956-11-12,487.05
1956-11-09,485.35
1956-11-08,488.72
1956-11-07,491.15
1956-11-05,495.37
1956-11-02,490.47
1956-11-01,487.62
1956-10-31,479.85
1956-10-30,486.47
1956-10-29,486.94
1956-10-26,486.06
1956-10-25,481.08
1956-10-24,482.67
1956-10-23,485.05
1956-10-22,485.27
1956-10-19,486.12
1956-10-18,486.31
1956-10-17,484.66
1956-10-16,487.57
1956-10-15,489.4
1956-10-12,490.19
1956-10-11,488.06
1956-10-10,487.32
1956-10-09,481.32
1956-10-08,483.38
1956-10-05,482.39
1956-10-04,481.24
1956-10-03,482.04
1956-10-02,475.41
1956-10-01,468.7
1956-09-28,475.25
1956-09-27,479.76
1956-09-26,481.6
1956-09-25,481.08
1956-09-24,487.7
1956-09-21,490.33
1956-09-20,487.13
1956-09-19,488.72
1956-09-18,493.45
1956-09-17,498.76
1956-09-14,500.32
1956-09-13,499.69
1956-09-12,499.97
1956-09-11,502.16
1956-09-10,505.56
1956-09-07,506.76
1956-09-06,509.49
1956-09-05,509.82
1956-09-04,507.66
1956-08-31,502.04
1956-08-30,495.96
1956-08-29,500.9
1956-08-28,503.05
1956-08-27,505.7
1956-08-24,507.91
1956-08-23,507.06
1956-08-22,502.34
1956-08-21,505.43
1956-08-20,511.24
1956-08-17,515.79
1956-08-16,517.19
1956-08-15,517.7
1956-08-14,517.27
1956-08-13,514.4
1956-08-10,517.38
1956-08-09,519.04
1956-08-08,518.74
1956-08-07,515.88
1956-08-06,513.88
1956-08-03,520.27
1956-08-02,520.95
1956-08-01,518.69
1956-07-31,517.81
1956-07-30,513.42
1956-07-27,512.3
1956-07-26,515.85
1956-07-25,514.13
1956-07-24,513.17
1956-07-23,513.61
1956-07-20,514.57
1956-07-19,513.86
1956-07-18,513.39
1956-07-17,514.43
1956-07-16,512.98
1956-07-13,511.1
1956-07-12,507.44
1956-07-11,509.65
1956-07-10,508.34
1956-07-09,506.52
1956-07-06,504.14
1956-07-05,500.54
1956-07-03,495.74
1956-07-02,491.92
1956-06-29,492.78
1956-06-28,492.5
1956-06-27,492.04
1956-06-26,489.37
1956-06-25,486.43
1956-06-22,487.95
1956-06-21,488.26
1956-06-20,485.0
1956-06-19,484.52
1956-06-18,483.91
1956-06-15,485.91
1956-06-14,485.52
1956-06-13,487.08
1956-06-12,485.49
1956-06-11,479.41
1956-06-08,475.29
1956-06-07,482.99
1956-06-06,480.54
1956-06-05,483.19
1956-06-04,483.22
1956-06-01,480.63
1956-05-31,478.05
1956-05-29,477.68
1956-05-28,468.81
1956-05-25,472.49
1956-05-24,473.51
1956-05-23,480.16
1956-05-22,484.13
1956-05-21,491.62
1956-05-18,496.39
1956-05-17,496.63
1956-05-16,492.69
1956-05-15,494.83
1956-05-14,497.28
1956-05-11,501.25
1956-05-10,501.56
1956-05-09,508.16
1956-05-08,509.13
1956-05-07,512.89
1956-05-04,516.44
1956-05-03,514.03
1956-05-02,512.78
1956-05-01,513.96
1956-04-30,516.12
1956-04-27,512.03
1956-04-26,507.12
1956-04-25,503.02
1956-04-24,503.36
1956-04-23,507.28
1956-04-20,507.2
1956-04-19,504.33
1956-04-18,506.55
1956-04-17,507.95
1956-04-16,509.15
1956-04-13,509.99
1956-04-12,509.15
1956-04-11,512.7
1956-04-10,510.04
1956-04-09,518.52
1956-04-06,521.05
1956-04-05,516.57
1956-04-04,518.65
1956-04-03,515.91
1956-04-02,515.1
1956-03-29,511.79
1956-03-28,510.25
1956-03-27,508.68
1956-03-26,512.42
1956-03-23,513.03
1956-03-22,510.94
1956-03-21,507.92
1956-03-20,512.62
1956-03-19,509.76
1956-03-16,507.6
1956-03-15,507.5
1956-03-14,503.88
1956-03-13,499.33
1956-03-12,500.24
1956-03-09,497.84
1956-03-08,492.36
1956-03-07,491.26
1956-03-06,491.41
1956-03-05,491.68
1956-03-02,488.84
1956-03-01,486.69
1956-02-29,483.65
1956-02-28,485.71
1956-02-27,485.0
1956-02-24,485.66
1956-02-23,481.5
1956-02-21,476.93
1956-02-20,476.46
1956-02-17,477.05
1956-02-16,469.61
1956-02-15,470.64
1956-02-14,465.72
1956-02-13,467.17
1956-02-10,467.66
1956-02-09,467.22
1956-02-08,471.23
1956-02-07,476.56
1956-02-06,478.57
1956-02-03,477.44
1956-02-02,473.43
1956-02-01,473.28
1956-01-31,470.74
1956-01-30,467.56
1956-01-27,466.56
1956-01-26,466.82
1956-01-25,470.71
1956-01-24,467.88
1956-01-23,462.35
1956-01-20,464.4
1956-01-19,468.49
1956-01-18,472.89
1956-01-17,477.73
1956-01-16,476.24
1956-01-13,481.8
1956-01-12,481.8
1956-01-11,478.42
1956-01-10,476.12
1956-01-09,479.74
1956-01-06,485.68
1956-01-05,484.02
1956-01-04,484.0
1956-01-03,485.78
1955-12-30,488.4
1955-12-29,484.56
1955-12-28,484.22
1955-12-27,485.81
1955-12-23,486.59
1955-12-22,486.08
1955-12-21,485.49
1955-12-20,481.84
1955-12-19,481.8
1955-12-16,482.08
1955-12-15,480.72
1955-12-14,480.84
1955-12-13,484.29
1955-12-12,483.72
1955-12-09,487.64
1955-12-08,487.8
1955-12-07,486.35
1955-12-06,486.73
1955-12-05,487.16
1955-12-02,482.72
1955-12-01,481.39
1955-11-30,483.26
1955-11-29,482.6
1955-11-28,480.96
1955-11-25,482.88
1955-11-23,482.62
1955-11-22,481.91
1955-11-21,477.3
1955-11-18,482.91
1955-11-17,485.26
1955-11-16,487.38
1955-11-15,487.07
1955-11-14,484.88
1955-11-11,476.54
1955-11-10,472.52
1955-11-09,473.9
1955-11-07,470.58
1955-11-04,467.35
1955-11-03,461.97
1955-11-02,454.92
1955-11-01,454.89
1955-10-31,454.87
1955-10-28,454.85
1955-10-27,453.77
1955-10-26,455.72
1955-10-25,458.4
1955-10-24,460.82
1955-10-21,458.47
1955-10-20,457.66
1955-10-19,453.09
1955-10-18,448.58
1955-10-17,446.13
1955-10-14,444.68
1955-10-13,444.91
1955-10-12,445.58
1955-10-11,438.59
1955-10-10,441.14
1955-10-07,454.41
1955-10-06,458.19
1955-10-05,461.14
1955-10-04,458.85
1955-10-03,455.7
1955-09-30,466.62
1955-09-29,468.68
1955-09-28,472.61
1955-09-27,465.93
1955-09-26,455.56
1955-09-23,487.45
1955-09-22,485.96
1955-09-21,485.98
1955-09-20,483.67
1955-09-19,483.8
1955-09-16,483.67
1955-09-15,481.56
1955-09-14,482.9
1955-09-13,480.93
1955-09-12,476.51
1955-09-09,474.59
1955-09-08,475.06
1955-09-07,475.2
1955-09-06,476.24
1955-09-02,472.53
1955-09-01,469.63
1955-08-31,468.18
1955-08-30,464.67
1955-08-29,464.37
1955-08-26,463.7
1955-08-25,461.27
1955-08-24,459.39
1955-08-23,457.35
1955-08-22,452.55
1955-08-19,453.57
1955-08-18,452.53
1955-08-17,452.85
1955-08-16,453.26
1955-08-15,456.09
1955-08-12,457.01
1955-08-11,455.18
1955-08-10,450.29
1955-08-09,448.84
1955-08-08,454.05
1955-08-05,456.4
1955-08-04,454.18
1955-08-03,460.98
1955-08-02,460.82
1955-08-01,460.25
1955-07-29,465.85
1955-07-28,466.46
1955-07-27,468.45
1955-07-26,468.41
1955-07-25,468.02
1955-07-22,464.69
1955-07-21,461.07
1955-07-20,458.1
1955-07-19,456.72
1955-07-18,460.07
1955-07-15,460.23
1955-07-14,458.49
1955-07-13,457.4
1955-07-12,462.97
1955-07-11,464.24
1955-07-08,461.18
1955-07-07,460.23
1955-07-06,467.41
1955-07-05,459.42
1955-07-01,453.82
1955-06-30,451.38
1955-06-29,449.7
1955-06-28,449.02
1955-06-27,449.86
1955-06-24,448.93
1955-06-23,448.82
1955-06-22,447.37
1955-06-21,446.8
1955-06-20,444.38
1955-06-17,444.08
1955-06-16,442.48
1955-06-15,441.93
1955-06-14,438.2
1955-06-13,440.17
1955-06-10,437.72
1955-06-09,435.07
1955-06-08,436.95
1955-06-07,434.55
1955-06-06,431.49
1955-06-03,428.53
1955-06-02,425.8
1955-06-01,424.88
1955-05-31,424.86
1955-05-27,425.66
1955-05-26,424.95
1955-05-25,421.77
1955-05-24,420.39
1955-05-23,420.32
1955-05-20,422.89
1955-05-19,419.72
1955-05-18,417.83
1955-05-17,414.12
1955-05-16,415.01
1955-05-13,419.57
1955-05-12,418.2
1955-05-11,420.29
1955-05-10,423.8
1955-05-09,424.32
1955-05-06,423.84
1955-05-05,423.39
1955-05-04,422.54
1955-05-03,422.78
1955-05-02,426.3
1955-04-29,425.65
1955-04-28,423.19
1955-04-27,428.1
1955-04-26,430.64
1955-04-25,426.86
1955-04-22,425.52
1955-04-21,428.45
1955-04-20,428.62
1955-04-19,427.88
1955-04-18,428.42
1955-04-15,425.45
1955-04-14,422.46
1955-04-13,421.57
1955-04-12,420.94
1955-04-11,418.77
1955-04-07,418.2
1955-04-06,416.42
1955-04-05,415.9
1955-04-04,412.97
1955-04-01,413.84
1955-03-31,409.7
1955-03-30,410.13
1955-03-29,413.73
1955-03-28,412.91
1955-03-25,414.77
1955-03-24,414.49
1955-03-23,410.87
1955-03-22,404.47
1955-03-21,402.4
1955-03-18,404.75
1955-03-17,405.23
1955-03-16,403.14
1955-03-15,399.28
1955-03-14,391.36
1955-03-11,401.08
1955-03-10,406.83
1955-03-09,404.9
1955-03-08,409.13
1955-03-07,416.84
1955-03-04,419.68
1955-03-03,418.33
1955-03-02,417.18
1955-03-01,413.71
1955-02-28,411.87
1955-02-25,409.5
1955-02-24,410.3
1955-02-23,411.48
1955-02-21,411.28
1955-02-18,411.63
1955-02-17,410.41
1955-02-16,409.98
1955-02-15,411.95
1955-02-14,411.39
1955-02-11,413.99
1955-02-10,412.89
1955-02-09,410.32
1955-02-08,405.7
1955-02-07,409.59
1955-02-04,409.76
1955-02-03,405.85
1955-02-02,407.11
1955-02-01,409.7
1955-01-31,408.83
1955-01-28,404.68
1955-01-27,402.6
1955-01-26,401.97
1955-01-25,397.0
1955-01-24,396.0
1955-01-21,395.9
1955-01-20,393.03
1955-01-19,392.31
1955-01-18,390.98
1955-01-17,388.2
1955-01-14,396.54
1955-01-13,398.34
1955-01-12,399.78
1955-01-11,400.25
1955-01-10,400.89
1955-01-07,395.6
1955-01-06,391.89
1955-01-05,397.24
1955-01-04,406.17
1955-01-03,408.89
1954-12-31,404.39
1954-12-30,401.97
1954-12-29,401.97
1954-12-28,398.51
1954-12-27,393.88
1954-12-23,397.15
1954-12-22,397.07
1954-12-21,398.11
1954-12-20,397.32
1954-12-17,394.94
1954-12-16,393.14
1954-12-15,388.92
1954-12-14,387.03
1954-12-13,389.79
1954-12-10,390.08
1954-12-09,391.53
1954-12-08,393.08
1954-12-07,393.88
1954-12-06,392.48
1954-12-03,389.6
1954-12-02,385.63
1954-12-01,384.04
1954-11-30,386.77
1954-11-29,388.51
1954-11-26,387.79
1954-11-24,384.63
1954-11-23,382.74
1954-11-22,379.47
1954-11-19,378.01
1954-11-18,377.44
1954-11-17,379.69
1954-11-16,379.39
1954-11-15,376.74
1954-11-12,377.1
1954-11-11,374.91
1954-11-10,371.88
1954-11-09,371.07
1954-11-08,369.46
1954-11-05,366.0
1954-11-04,366.95
1954-11-03,361.5
1954-11-01,353.96
1954-10-29,352.14
1954-10-28,354.56
1954-10-27,355.73
1954-10-26,356.32
1954-10-25,356.34
1954-10-22,358.61
1954-10-21,358.08
1954-10-20,357.42
1954-10-19,354.75
1954-10-18,354.35
1954-10-15,353.2
1954-10-14,354.69
1954-10-13,358.91
1954-10-12,359.57
1954-10-11,361.43
1954-10-08,363.77
1954-10-07,363.79
1954-10-06,364.43
1954-10-05,363.37
1954-10-04,362.73
1954-10-01,359.88
1954-09-30,360.46
1954-09-29,361.73
1954-09-28,363.32
1954-09-27,362.26
1954-09-24,361.67
1954-09-23,359.63
1954-09-22,358.36
1954-09-21,356.4
1954-09-20,353.48
1954-09-17,355.32
1954-09-16,352.37
1954-09-15,350.63
1954-09-14,351.78
1954-09-13,351.1
1954-09-10,347.83
1954-09-09,346.73
1954-09-08,346.07
1954-09-07,345.37
1954-09-03,343.1
1954-09-02,341.15
1954-09-01,338.13
1954-08-31,335.8
1954-08-30,341.25
1954-08-27,344.48
1954-08-26,343.35
1954-08-25,344.6
1954-08-24,346.32
1954-08-23,347.64
1954-08-20,350.38
1954-08-19,349.89
1954-08-18,348.51
1954-08-17,348.38
1954-08-16,349.61
1954-08-13,346.64
1954-08-12,345.84
1954-08-11,346.41
1954-08-10,343.56
1954-08-09,340.87
1954-08-06,343.06
1954-08-05,347.79
1954-08-04,349.74
1954-08-03,349.61
1954-08-02,349.57
1954-07-30,347.92
1954-07-29,346.15
1954-07-28,345.11
1954-07-27,344.69
1954-07-26,343.39
1954-07-23,343.48
1954-07-22,342.97
1954-07-21,339.98
1954-07-20,337.62
1954-07-19,338.64
1954-07-16,339.96
1954-07-15,341.06
1954-07-14,340.44
1954-07-13,340.04
1954-07-12,340.91
1954-07-09,341.25
1954-07-08,339.81
1954-07-07,340.34
1954-07-06,341.12
1954-07-02,337.66
1954-07-01,334.12
1954-06-30,333.53
1954-06-29,336.9
1954-06-28,336.12
1954-06-25,332.53
1954-06-24,332.2
1954-06-23,330.72
1954-06-22,329.51
1954-06-21,328.56
1954-06-18,327.91
1954-06-17,327.21
1954-06-16,327.28
1954-06-15,325.21
1954-06-14,322.65
1954-06-11,322.09
1954-06-10,320.12
1954-06-09,319.27
1954-06-08,321.0
1954-06-07,327.96
1954-06-04,327.63
1954-06-03,328.63
1954-06-02,328.36
1954-06-01,328.67
1954-05-28,327.49
1954-05-27,326.37
1954-05-26,327.11
1954-05-25,325.02
1954-05-24,326.09
1954-05-21,326.09
1954-05-20,323.88
1954-05-19,323.21
1954-05-18,324.14
1954-05-17,323.33
1954-05-14,322.5
1954-05-13,320.39
1954-05-12,321.61
1954-05-11,319.74
1954-05-10,321.32
1954-05-07,321.3
1954-05-06,320.41
1954-05-05,317.93
1954-05-04,319.82
1954-05-03,319.35
1954-04-30,319.33
1954-04-29,318.22
1954-04-28,313.75
1954-04-27,313.49
1954-04-26,314.54
1954-04-23,313.37
1954-04-22,311.48
1954-04-21,310.91
1954-04-20,311.89
1954-04-19,311.78
1954-04-15,313.77
1954-04-14,311.76
1954-04-13,308.98
1954-04-12,309.19
1954-04-09,309.39
1954-04-08,307.79
1954-04-07,305.41
1954-04-06,304.26
1954-04-05,307.04
1954-04-02,306.67
1954-04-01,306.27
1954-03-31,303.51
1954-03-30,300.89
1954-03-29,300.06
1954-03-26,299.08
1954-03-25,296.4
1954-03-24,296.89
1954-03-23,299.02
1954-03-22,301.6
1954-03-19,301.44
1954-03-18,300.1
1954-03-17,298.31
1954-03-16,298.09
1954-03-15,298.88
1954-03-12,299.71
1954-03-11,300.83
1954-03-10,299.59
1954-03-09,299.45
1954-03-08,298.64
1954-03-05,299.45
1954-03-04,297.48
1954-03-03,297.03
1954-03-02,297.48
1954-03-01,296.55
1954-02-26,294.54
1954-02-25,291.41
1954-02-24,289.54
1954-02-23,290.03
1954-02-19,291.07
1954-02-18,291.51
1954-02-17,290.11
1954-02-16,289.61
1954-02-15,292.55
1954-02-12,293.99
1954-02-11,292.45
1954-02-10,292.95
1954-02-09,293.79
1954-02-08,293.58
1954-02-05,293.97
1954-02-04,294.03
1954-02-03,292.32
1954-02-02,291.17
1954-02-01,291.84
1954-01-29,292.39
1954-01-28,291.51
1954-01-27,292.22
1954-01-26,292.85
1954-01-25,290.4
1954-01-22,289.65
1954-01-21,289.48
1954-01-20,289.14
1954-01-19,288.27
1954-01-18,286.03
1954-01-15,286.72
1954-01-14,284.49
1954-01-13,283.03
1954-01-12,281.51
1954-01-11,279.87
1954-01-08,281.51
1954-01-07,282.6
1954-01-06,283.96
1954-01-05,284.19
1954-01-04,282.89
1953-12-31,280.9
1953-12-30,280.43
1953-12-29,278.3
1953-12-28,279.91
1953-12-24,280.92
1953-12-23,279.84
1953-12-22,279.99
1953-12-21,282.99
1953-12-18,283.54
1953-12-17,282.67
1953-12-16,282.87
1953-12-15,279.52
1953-12-14,279.26
1953-12-11,279.91
1953-12-10,279.89
1953-12-09,281.12
1953-12-08,281.45
1953-12-07,282.0
1953-12-04,282.71
1953-12-03,283.25
1953-12-02,282.81
1953-12-01,281.1
1953-11-30,281.37
1953-11-27,280.23
1953-11-25,277.78
1953-11-24,277.13
1953-11-23,275.42
1953-11-20,276.05
1953-11-19,276.09
1953-11-18,274.51
1953-11-17,273.88
1953-11-16,275.93
1953-11-13,277.53
1953-11-12,276.23
1953-11-10,275.89
1953-11-09,278.26
1953-11-06,278.83
1953-11-05,279.09
1953-11-04,276.82
1953-11-02,276.72
1953-10-30,275.81
1953-10-29,276.31
1953-10-28,274.14
1953-10-27,273.35
1953-10-26,274.43
1953-10-23,275.34
1953-10-22,274.89
1953-10-21,273.74
1953-10-20,273.9
1953-10-19,273.31
1953-10-16,272.8
1953-10-15,271.22
1953-10-14,267.51
1953-10-13,266.09
1953-10-09,267.04
1953-10-08,266.72
1953-10-07,266.53
1953-10-06,264.26
1953-10-05,265.48
1953-10-02,266.7
1953-10-01,265.68
1953-09-30,264.04
1953-09-29,264.77
1953-09-28,264.79
1953-09-25,263.31
1953-09-24,262.45
1953-09-23,262.35
1953-09-22,261.28
1953-09-21,258.01
1953-09-18,258.78
1953-09-17,259.88
1953-09-16,259.07
1953-09-15,257.67
1953-09-14,255.49
1953-09-11,259.71
1953-09-10,262.88
1953-09-09,265.48
1953-09-08,265.42
1953-09-04,264.34
1953-09-03,263.61
1953-09-02,263.96
1953-09-01,262.54
1953-08-31,261.22
1953-08-28,265.74
1953-08-27,265.68
1953-08-26,266.51
1953-08-25,267.45
1953-08-24,268.7
1953-08-21,271.93
1953-08-20,271.73
1953-08-19,271.5
1953-08-18,273.29
1953-08-17,275.04
1953-08-14,275.71
1953-08-13,276.74
1953-08-12,276.42
1953-08-11,275.3
1953-08-10,275.32
1953-08-07,275.54
1953-08-06,275.77
1953-08-05,275.08
1953-08-04,275.68
1953-08-03,276.13
1953-07-31,275.38
1953-07-30,272.82
1953-07-29,270.43
1953-07-28,269.13
1953-07-27,268.46
1953-07-24,269.76
1953-07-23,269.94
1953-07-22,269.39
1953-07-21,268.99
1953-07-20,269.74
1953-07-17,270.96
1953-07-16,269.41
1953-07-15,268.75
1953-07-14,268.06
1953-07-13,268.52
1953-07-10,271.06
1953-07-09,271.32
1953-07-08,272.19
1953-07-07,272.13
1953-07-06,270.88
1953-07-03,270.53
1953-07-02,270.23
1953-07-01,269.39
1953-06-30,268.26
1953-06-29,268.2
1953-06-26,269.05
1953-06-25,268.93
1953-06-24,267.79
1953-06-23,268.48
1953-06-22,267.26
1953-06-19,265.8
1953-06-18,265.86
1953-06-17,265.74
1953-06-16,262.88
1953-06-15,263.87
1953-06-12,265.78
1953-06-11,264.99
1953-06-10,263.35
1953-06-09,263.39
1953-06-08,267.91
1953-06-05,268.32
1953-06-04,267.63
1953-06-03,269.6
1953-06-02,269.84
1953-06-01,268.4
1953-05-29,272.28
1953-05-28,271.48
1953-05-27,273.96
1953-05-26,276.37
1953-05-25,277.47
1953-05-22,278.16
1953-05-21,278.51
1953-05-20,278.04
1953-05-19,275.91
1953-05-18,276.92
1953-05-15,277.9
1953-05-14,277.96
1953-05-13,276.8
1953-05-12,277.09
1953-05-11,278.79
1953-05-08,278.22
1953-05-07,277.43
1953-05-06,278.14
1953-05-05,278.22
1953-05-04,278.34
1953-05-01,275.66
1953-04-30,274.75
1953-04-29,275.38
1953-04-28,273.96
1953-04-27,272.7
1953-04-24,271.26
1953-04-23,270.73
1953-04-22,273.55
1953-04-21,275.48
1953-04-20,275.99
1953-04-17,274.41
1953-04-16,276.74
1953-04-15,277.35
1953-04-14,275.85
1953-04-13,274.73
1953-04-10,275.5
1953-04-09,276.23
1953-04-08,276.84
1953-04-07,275.16
1953-04-06,274.1
1953-04-02,280.03
1953-04-01,280.09
1953-03-31,279.87
1953-03-30,283.07
1953-03-27,287.33
1953-03-26,286.6
1953-03-25,287.98
1953-03-24,288.83
1953-03-23,287.39
1953-03-20,289.69
1953-03-19,289.97
1953-03-18,290.32
1953-03-17,290.64
1953-03-16,289.52
1953-03-13,289.04
1953-03-12,288.0
1953-03-11,288.02
1953-03-10,285.22
1953-03-09,284.9
1953-03-06,284.82
1953-03-05,283.86
1953-03-04,283.7
1953-03-03,285.99
1953-03-02,284.71
1953-02-27,284.27
1953-02-26,284.35
1953-02-25,284.45
1953-02-24,282.99
1953-02-20,281.89
1953-02-19,281.55
1953-02-18,281.14
1953-02-17,281.51
1953-02-16,282.18
1953-02-13,283.11
1953-02-11,281.57
1953-02-10,281.67
1953-02-09,281.96
1953-02-06,282.85
